title,bedrooms,price,post_time,location
"Brand New 2Bed/1Bath Overlooking the park! B,Q Trains",2,2850.0,1/11,other
RIGHT NEXT TO MARIA HERNANDEZ PARK** 2 BEDROOM**NE FEE,2,2800.0,1/11,other
1 Bedroom unit with stunning panoramic views Financial Distrcict,1,5762.0,1/11,financial district
"In ""Pelham Bay"" area,large 3 bed apt,all utilities included!",3,2800.0,1/11,other
MASSIVE 2 BEDROOM+BASEMENT+BACKYARD*NEXT TO IRVING PARK*NO FEE,2,3200.0,1/11,other
"In pelham pkway..1 bedroom apt,available!",1,1850.0,1/11,other
UNDER PRICE!  2 BEDROOM IN BUSHWICK NEXT TO L TRAIN,2,2700.0,1/11,buschwick
Beautiful large 5 bedrooms apartment in N E bronx!,5,3945.0,1/11,other
"Humongous Pre-war 1Bed/1Bath - in Prime Prospect Park South! B,Q Train",1,2295.0,1/11,other
"RENT STABILIZED, PRIVATE BACKYARD: 4 BED",4,5000.0,1/11,bed stuy
2 Bed 2 Bath | Corner Unit | 950+ sq ft | WIC | W/D | Chelsea,2,7890.0,1/11,other
"Renovated 1 Bed, 1 Bath (Duplex) Gramercy Park. W/D in-unit! Gym Bldng",1,4060.0,1/11,other
2 BED 2 BATH FLEX 3 24 DOORMAN STEPS TO COLUMBUS CIRCLE- NO FEE,2,6000.0,1/11,other
3 bedrooms 1 bath fully renovated Bensonhurst,3,3200.0,1/11,brooklyn
"MIDDLE VILLAGE , LARGE 3 BEDROOMS, 2 BATHS APT 1,350 SQF, 2 BLKS SUBWY",3,2650.0,1/11,other
"Great 2 bed, 2 bath and your own private washer/dryer! Visit today!",2,3425.0,1/11,other
Large 2 Bedroom facing Prospect Park! Steps to the Q Train!,2,2850.0,1/11,other
NO FEE 1 BED  W/D Luxury Modern Building. Amenities.,1,4100.0,1/11,other
1 bedroom 1 bathroom apartment available,1,1600.0,1/11,other
"3 BED/ 2 BATH - ELMHURST- 2 TERRACES, M/R TRAIN/MALL/SHOP $2,750/M",3,2750.0,1/11,other
NO FEE Lux 3 Bedroom W/Washer-Dryer,3,3153.0,1/11,other
No fee!- Large 2BR in a Central Williamsburg location!- By the Sway!,2,3300.0,1/11,other
LARGE TRUE 1 BEDROOM IN LUXURY DOORMAN MIDTOWN BUILDING,1,3300.0,1/11,other
4 bedrooms 2 baths fully renovated with balcony,4,3200.0,1/11,other
3 Bedroom Apt for rent,3,1800.0,1/11,other
"2 BED / 1 BATH WITH ELEVATOR, GYM, LAUNDRY, BIKE STORAGE, PRIVATE PARK",2,3400.0,1/11,buschwick
"BEAUTIFUL 3 BEDROOMS APARTMENT WITH MODERN FINISHES, DISHWASHER",3,2900.0,1/11,buschwick
"**GUT RENO 3 BED 2 BATH, PRIVATE OUTDOOR SPACE!!",3,3750.0,1/11,other
*MONSTER*! RENOVATED 2 BED  UNDERPRICED! LOCATION!!!!!,2,2850.0,1/11,crown heights
** 3 BED ^ONE TIME DEAL^ *LAUNDRY* GRAND ARMY PLAZA!!,3,4450.0,1/11,other
1Br/1Ba Gut-Renovated - Central A/C - W/D in unit Shared Outdoor Space,1,2595.0,1/11,buschwick
1 Bedroom available soon,1,1550.0,1/11,other
*STUNNING 2 BED 1 BATH IN LUXURY BUILDING! LOTS OF AMENITIES NO FEE!*,2,2400.0,1/11,other
*MASSIVE 4 BED 1.5 BATH DUPLEX IN BUSHWICK! PRIVATE OUTDOOR W NO FEE!*,4,3200.0,1/11,buschwick
LARGE 3 BED 2 BATH IN SWEET RIDGEWOOD LOCATION! LAUNDRY & ROOF! NO FEE,3,2950.0,1/11,other
MASSIVE 4 BED 2 BATH IN GREAT BUSHWICK LOCATION! BIG ROOMS W/ NO FEE!,4,4125.0,1/11,buschwick
GORGEOUS 3 BED 2 BATH IN CROWN HEIGHTS!! IN-UNIT W/D & PRIVATE BALCONY,3,3100.0,1/11,crown heights
Spacious 1 Bedroom in Prime Prospect Heights,1,2395.0,1/11,other
!!! TRUE 3 BED+1 BATH (ALL UTILITIES INCLUDED ELECTRIC/HEAT/HOT WATER),3,5990.0,1/11,other
RIGHT NEXT TO MARIA HERNANDEZ PARK** 2 BEDROOM**NE FEE,2,2800.0,1/11,other
CROWN HEIGHTS — HUGE 3 BEDROOM,3,3300.0,1/11,brooklyn
OCEAN HILL — MASSIVE 3 BEDROOM $2600,3,2600.0,1/11,brooklyn
"Prewar 2BR, Elevator/Laundry Building; Kensington Prospect Park Slope",2,2550.0,1/10,other
No fee Spacious 2 bed in Bushwick,2,2700.0,1/10,buschwick
2 bedroom 1 full bath - flushing/ fresh Meadows $2200,2,2200.0,1/10,other
2Bedroom 1.5Bath apartment,2,2400.0,1/10,other
🟥BEDSTUY🟩Sunny 4BR/2BATH Laundry In Apt @/J/M/Z TRAIN No Fee,4,3199.0,1/10,bed stuy
Rent stablized Huge & Spacious 2 Bed 1 Bath Apt,2,2529.0,1/10,buschwick
No Fee- Spacious 2 Bed 2bath Duplex-Crown Heights,2,2900.0,1/10,crown heights
2 Bedroom near 7 train - NO CREDIT NO PROBLEM.,2,2250.0,1/10,other
2 bedroom near 7 train - NO CREDIT NO PROBLEM.,2,2250.0,1/10,other
Nicely Renovated 1BR w/ New Kitchen in Prospect Heights,1,2595.0,1/10,other
2 bedroom near 7 train - NO CREDIT NO PROBLEM.,2,2250.0,1/10,other
2 BEDROOM - PET FRIENDLY,2,2250.0,1/10,other
__**NEW**___1BR___LAUNDRY___$1650. ____SUNSET PARK SLOPE INDUSTRY CITY,1,1650.0,1/10,other
Sunny 4 bedrooms apartment 1.5 Baths| NO FEE,4,2999.0,1/10,other
Large 2 Bedrooms with a private Backyard| NO FEE,2,2999.0,1/10,buschwick
No Broker Fee--Modern 1 Bed--Luxury Building--Prime Location,1,2645.0,1/10,other
3 Bed 2 Bath NO FEE,3,3200.0,1/10,brooklyn
"3 Bed 1 Bath Apartment for rent - Ozone Park, NY",3,2400.0,1/10,other
"Kensington 2BR -- near F/G and D; Solar power, great schools, no fee",2,2400.0,1/10,other
Large 1 Bedroom Apartment,1,1750.0,1/10,other
"You've got to see this! Rentals in Flushing. 2 Beds, 2 Baths",2,3000.0,1/10,other
BRAND NEW 3 bedroom 2 Bathroom. Hasa CityFheps,3,3000.0,1/10,other
Totally renovated  2 bedroom/ one bathroom plus basemant,2,2150.0,1/10,other
Rent Stab Elevator 2BR in Prime Washington Heights!!!,2,2745.0,1/10,other
3 bedroom for rent,3,2700.0,1/10,other
"This home stands out! Rentals in Fresh Meadows. 3 Beds, 2 Baths",3,4200.0,1/10,other
Sunny 2.5/3bed in Bed Stuy near Herbert Von King Park,3,2500.0,1/10,bed stuy
Stunning New 2 Bed w/ Laundry in Prime Williamsburg! No Fee!,2,6900.0,1/10,other
Super Solid 2 Bed in Prime Bushwick! No Fee!,2,2600.0,1/10,buschwick
Gorgeous New 2 Bed! No Fee!,2,3050.0,1/10,bed stuy
Renovated 1BR in 24/7 Doorman Building,1,3750.0,1/10,other
"3Bedroom 2 bath Large Duplex, laundry Apartment Still Available 2/4/23",3,2400.0,1/10,other
1 Bed Apt// Crown Heights Brownstone,1,2500.0,1/10,crown heights
3BR APARTMENT FOR RENT 1fl.,3,2550.0,1/10,other
MODERN 4 BED FLAT IN PRIME RIDGEWOOD!! Gorgeous unit with skylights!,4,3675.0,1/10,other
GORGEOUS NEW 2 BED WITH LAUNDRY IN THE UNIT!! large living room,2,2500.0,1/10,other
🌟 Massive 3 Bedroom Apartment! Prospect Park! King sized room! $2950,3,2950.0,1/10,brooklyn
🌟Awesome 3 bed 2 bath in Prime Bushwick! $3200!,3,3200.0,1/10,buschwick
🌟Massive Crown Heights 3 bed 2 bath! $3250!,3,3250.0,1/10,crown heights
🌟 Stunning 1 Bedroom apartment W/D in-Unit! $2200,1,2200.0,1/10,other
🌟 Huge Bedstuy 3 Bedroom! $3000,3,3000.0,1/10,bed stuy
🌟 Beautiful 2 Bedroom Apartment in Bushwick! $2800!,2,2800.0,1/10,buschwick
NO FEE!! DEAL. LUXURY BUILDING: 2 bed (Flex 3)+ 2 Bath. W/D in unit!!,2,5450.0,1/10,other
NO FEE!! DEAL. LUXURY BUILDING: 2 bed (Flex 3)+ 2 Bath. W/D in unit!!,2,5450.0,1/10,other
NO FEE!! DEAL. LUXURY BUILDING>3 bed (Flex 4). 2 Bath/ W/D in Unit. St,3,7300.0,1/10,other
NO FEE!! DEAL. LUXURY BUILDING>3 bed (Flex 4). 2 Bath/ W/D in Unit. St,3,7300.0,1/10,other
"NO FEE!! LUXURY BUILDING 1 BED, 24/7 DOORMAN, ELEVATOR, WASHER DRYER,",1,4900.0,1/10,financial district
"LAST 2 ROOMS AVAILABLE IN SPACIOUS BUSHWICK 4 BED, 3 BATH!!",4,1050.0,1/10,buschwick
2BR 1BA Sunny Top Floor In Newly Renovated Brickhouse,2,2500.0,1/10,other
1BR 1BA Sunny Top Floor In Newly Renovated Brickhouse,1,2000.0,1/10,other
3BR Flex 4BR 1300sft. Pre-War Next To Brower Park,3,3500.0,1/10,crown heights
3BR 1BA Renovated On Quiet Tree Lined Street No Fee,3,3645.0,1/10,other
Large 2 Bed 2 Bath/Clinton hill Amenities/GYM/Roof/Laundry,2,3600.0,1/10,other
3BR 3BA 3 Outdoor Terrace Penthouse Duplex,3,4850.0,1/10,other
Flex 2 BEDROOM IN LUXURY BUILDING WITH WATER VIEW - NO FEE !!,2,3840.0,1/10,financial district
A picture is worth a thousand words! Check this 2 bed 2 bath out!,2,2800.0,1/10,other
2 bedroom apt $3400,2,3400.0,1/10,brooklyn
ID:1415313 Nice 2 Bedroom 2 Full Bathroom Apartment for Rent,2,2650.0,1/10,other
ID:1415312 Nice & Spacious 1 Bedroom Duplex for Rent,1,2450.0,1/10,other
Insane 2 balcony 1 Bed Short term allowed. Luxury building NoMad,1,6000.0,1/10,other
Beautiful Large 1Bed/1Bath apartment in PRIME Prospect Heights!,1,2395.0,1/10,other
NO FEE Luxury 1 Bed with Oversized Windows & Northeast Views in Fidi!,1,3995.0,1/10,financial district
Huge 2 bed apt in Crown Heights - no fee,2,3200.0,1/10,crown heights
NO BROKER FEE Spacious 3 bedroom 2 bathroom apartment,3,2850.0,1/10,brooklyn
Luxury 1 Bedroom with Balcony in Financial District!,1,4145.0,1/10,financial district
Spacious 1 Bedroom in Prime Prospect Heights,1,2395.0,1/10,other
"Duplex 2Br, 2 Bath",2,2400.0,1/10,other
2 Bed 2 Bath Duplex + Private roofdeck!!! No fre,2,2900.0,1/10,crown heights
1 BR BASEMENT RONOVATED FOR RENT,1,1500.0,1/10,other
HUGE GORGEOUS 3 bed 2 bath @ MARIA HERNANDEZ PARK!! *No fee*,3,3200.0,1/10,brooklyn
CYPRESS HILLS 3 & 4 BRS UNIT ACCEPTING ONLY S8 PROSPECTIVE(S),4,3400.0,1/10,other
"$1,900/Month, Newly Renovated 2 Br Apt Queens",2,1900.0,1/10,other
New 2 BedRms 1 BathRm 1 Parking Deck Mosely Avenue 1st FL SI NY 10312,2,1800.0,1/10,other
Nice 2 Bedrms 1BathRm Stepney Street 1st Floor  Staten Island NY 10314,2,1850.0,1/10,other
House 3Bedrms 3Baths Deck Yard WasherDryer Seaview Ave SI NY 10305,3,2800.0,1/10,other
"2 Bedrooms-- $2374- Near Town & Train, Tudor Style",2,2374.0,1/10,other
MASSIVE 3 bed 2 bath in PRIME Crown Hights!! *in unit laundry* No fee,3,3100.0,1/10,brooklyn
GORGEOUS 3 bed 3 bath @ GREENWOOD!! W/D in unit,3,3400.0,1/10,brooklyn
AMAZING 2 bed plus HUGE basment @ PRIME BUSHWICK!! **No fee**,2,3200.0,1/10,brooklyn
2 BedRms 1 BathRm Cleveland Street 2nd FL Staten Island NY 10301,2,1800.0,1/10,other
2 BedRms 1BathRm Westervelt Ave 2nd FL Staten Island NY 10301,2,1800.0,1/10,other
2BedRms 1BathRm  Scribner Ave 3rd FL Staten Island NY 10301,2,1600.0,1/10,other
New Modern 4 BedRms 2 BathRms Richmond Terrace 2nd FL SI NY 10302,4,2400.0,1/10,other
3Bedrms 2BathRms Washer&Dry Edgegrove Ave 2ndFL Staten Island NY 10312,3,2700.0,1/10,other
2 BedRms 1BathRm back yard Saint Pauls Ave Ground FL SI NY  10301,2,1500.0,1/10,other
House 3BedRms 1.5BathRms YardDeck Parking Washer Benson St SI NY 10312,3,2900.0,1/10,other
3BedRms 2BathRms Parkings Yard Washer Rockland Ave 2ndFL SI NY 10314,3,2500.0,1/10,other
Whole House 1 BedRm 1 BathRm Deck Yard Clifton Ave SI NY 10305,1,1875.0,1/10,other
2BedRms 1BathRm Washer Dryer Bay Ter Apt B Staten Island NY 10306,2,1600.0,1/10,other
New 5BedRms 2BathRms Parking Scribner Ave 2ndFL Staten Island NY 10301,5,2800.0,1/10,other
New 3 BedRms 1 BathRm Scribner Ave Apt B Staten Island NY 10301,3,1900.0,1/10,other
New 2 BedRms 1 BathRm Scribner Ave 3rd Fl Staten Island NY 10301,2,1600.0,1/10,other
New built 2 BedRms 1 BathRm Bell Street Staten Island NY 10305,2,2000.0,1/10,other
|3 BED 1 BATH WASHER & DRYER IN BLDG,3,4500.0,1/10,other
"1 Bed, 2 Bath + HO (can be used as bdrm). W-D in-unit. Fidi. 1 Month F",1,5362.0,1/10,financial district
*NO FEE*Junior 1 Bedroom_Elevator_Laundry_Doorman_Pets OK!,1,3675.0,1/10,other
Spacious 3 Bedroom brand NEW construction PRIVATE HOUSE in ARVERNE,3,2900.0,1/10,other
1 BED COLUMBUS CIR LOCATION 1 BLOCK FROM CENTRAL PARK!!,1,3900.0,1/10,other
Beautiful 1Bed/1Bath in prime prospect heights! Steps to prospect park,1,2595.0,1/10,other
"Bright & Spacious 1 Bed, 1 Bath in FIDI. W/D in-unit. 1 Month Free! NE",1,4217.0,1/10,financial district
1 bedroom furnished with indoor parking included ;1 bedroom feb1 1825,1,2500.0,1/10,brooklyn
1 BED FLEX 2 -- 24H DOORMAN GYM LAUNDRY,1,4100.0,1/10,other
2 BR + Office apt w/ great closets☀️great closet space🌲,2,3200.0,1/10,other
1 Bedroom Luxury Apartment in Financial District,1,5550.0,1/10,financial district
2 Bed + Office 2 Bath Duplex w/ in unit Laundry🧱 Near A/C train🚝,2,4000.0,1/10,crown heights
1 BEDROOM WALK-UP APT. IN BLDG.,1,1425.0,1/10,other
2 bed 2 bath apt w/ in unit W/D💧 only 1 tenant before now!!,2,5000.0,1/10,other
42nd st sun drenched 1BR river views of New Jerse,1,4900.0,1/10,other
"$2,1oo XXL 1Bed 1Bath CONDO w/Elevator+Laundry+Dishwasher",1,2.0,1/10,other
1 bedroom Apartment for Rent,1,1550.0,1/10,other
*NO FEE*Flex 3 bedrooms_elevator_laundry_doorman,3,5300.0,1/10,other
Luxurious 1BR Apt Steps from The NYSE,1,3750.0,1/10,financial district
Newly Built 3 BR with 2 bath near Belt Pkwy,3,3100.0,1/10,other
3 bedroom for rent,3,2300.0,1/10,other
2 BEDROOMS WALK-IN APT. IN BLDG.,2,1750.0,1/10,other
3 bedroom for the price of 2,3,1850.0,1/10,other
Gorgeous 1237 sq ft 2 bed / 2 bath - Prime location in Elmsford,2,3760.0,1/10,other
Gorgeous 2Bed/1Bath + W/D in prime prospect heights! Steps to Park!,2,3365.0,1/10,other
Renovated Large 2BR Across Street from Prospect Park Right B/Q Trains,2,2795.0,1/10,other
1 BEDROOM WALK-UP APT. IN BLDG.,1,1450.0,1/10,other
Large 1bed/1bath Bushwick luxury apartment move-in March 1 or later,1,3050.0,1/10,buschwick
1 Bedroom Luxury Apartment in Financial District,1,6425.0,1/10,financial district
Really large 2 Bedroom across the street from Prospect Park!,2,2575.0,1/10,other
*Massive Flex 2 bedroom*Elevator_Doorman_Laundry!,2,4900.0,1/10,other
1 Bedroom Luxury Apartment in Financial District,1,6184.0,1/10,financial district
2 bedroom apartment on the Lower East Side. NO FEE.,2,4295.0,1/10,other
Large 2BR w/ Washer & Dryer & Dishwahser in Prime Prospect Heights!!,2,3365.0,1/10,other
Asap move in 2 bed + office 1 bath apt in Williamsburg near Domino Park,2,4600.0,1/10,other
Modern 2 Bed w/ Large Bedrooms!!,2,2500.0,1/10,bed stuy
LARGE 3 Bed in the Heart of Bedstuy!!,3,3000.0,1/10,bed stuy
**BRAND NEW** BEAUTIFUL 2Bed 2Ba APARTMENT *W/D IN UNIT* WILLIAMSBURG,2,3200.0,1/10,other
RIGHT NEXT TO MARIA HERNANDEZ PARK** 2 BEDROOM**NE FEE,2,2800.0,1/10,other
Cosy & Quiet 1 Bedroom in Small Building,1,1850.0,1/10,other
*Massive Sun soaked Flex 2 bedroom!*Elevator_Doorman_Laundry_Pets OK!,2,3600.0,1/10,other
1 bedroom apartment on the Lower East Side.NO FEE,1,3295.0,1/10,other
2 Bedroom 1 bath rental,2,2200.0,1/10,other
Large 2 Bedrooms with New Kitchen on Top Floor Overlooking the Park,2,2850.0,1/10,other
Spacious 1 Bedroom with Renovated Kitchen. Across the Street to Prospe,1,2195.0,1/10,other
Large 1 Bedroom with New Kitchen Right By Prospect Park & B/Q Trains,1,2295.0,1/10,other
"Massive Corner 1 Bed, 1 Bath in FIDI. Renovated & Bright. 1 Month Free",1,4185.0,1/10,financial district
Large 2 Bedroom facing Prospect Park! Steps to the Q Train!,2,2850.0,1/10,other
Large 1BR in Prospect Heights Steps to Grand Army Plaza & Park,1,2395.0,1/10,other
1 BEDROOM / WASHERY & DRYER / FITNESS CENTER / OPEN VIEWS / CONCIERGE,1,3650.0,1/10,other
2 BED 2 BATH LUXURY BUILDING TRIBECA,2,6780.0,1/10,other
ENTIRE*Garden* Furnished 3 Bedroom/2 Bath + Floor thru Basement Duplex,3,4775.0,1/10,other
No Brokers Fee* Brand New Luxury 1 Bed 1 Bath in Prospect Heights,1,3800.0,1/10,other
1 Bedroom Apartment for Rent,1,1800.0,1/10,other
No Fee!! 4 bed+3 bath. Good Deall!!,4,7850.0,1/10,other
1 Bedroom/Studio Apartment for Rent,1,1650.0,1/10,other
NO FEE!! 2 Bed with Private Garden!! Good Deal!! W/D in unit!! Virtual,2,5300.0,1/10,other
1 Bedroom Apartment for Rent,1,1800.0,1/10,other
NO FEE!! 3 Bed +2 Bath. Good Deal!! W/D in unit!! Virtual Doorman and,3,6300.0,1/10,other
3 Bedroom Apartment,3,2500.0,1/10,other
Hot deal Spacious 2 bed 1 bath in Bushwick,2,2700.0,1/10,buschwick
Spacious 2 Bedroom in Prime Prospect Heights!,2,3000.0,1/10,other
Huge 1 Bedroom with Laundry in building close to Prospect Park!,1,2295.0,1/10,other
1 BED WITH HOME OFFICE  LUXURY 24 HOUR DOORMAN/ELEVATOR BUILDING! FREE,1,4400.0,1/10,financial district
Crown heights / Bed-Stuy - Beautiful 2 Bedroom - Laundry - Dishwasher,2,3075.0,1/10,other
★★★ Norwalk 3 Bed 1.5 Bath Apartment★★★,3,2800.0,1/10,other
"Huge 3 bed , prime williamsburg , open house today",3,3800.0,1/10,other
**BEAUTIFUL 2 BED/ 1 BATH APARTMENT IN PRIME WILLIAMSBURG**,2,2700.0,1/10,other
2 Bedroom/1 Bathroom,2,2200.0,1/10,other
ENTIRE*Garden* Furnished 3 Bedroom/2 Bath + Floor thru Basement Duplex,3,4750.0,1/10,other
Stunning 2 Bed in Prime Bushwick!!,2,2800.0,1/10,buschwick
🌟 Beautiful 2 Bedroom Apartment in Bushwick! $2800!,2,2800.0,1/10,buschwick
🌟 Huge Bedstuy 3 Bedroom! $3000,3,3000.0,1/10,bed stuy
**GORGEOUS SUNNY 3 BED/ 1 BATH APT IN PRIME PARK SLOPE**NO FEE**,3,4000.0,1/10,other
🌟 Stunning 1 Bedroom apartment W/D in-Unit! $2200,1,2200.0,1/10,other
🌟Massive Crown Heights 3 bed 2 bath! $3250!,3,3250.0,1/10,crown heights
🌟 Awesome 2 Bedroom Apartment located in Bedstuy! $2400,2,2400.0,1/10,bed stuy
🌟Awesome 3 bed 2 bath in Prime Bushwick! $3500!,3,3500.0,1/10,buschwick
🌟 Massive 3 Bedroom Apartment! Prospect Park! King sized room! $2950,3,2950.0,1/10,brooklyn
Bushwick / BedStuy - Beautiful 1 Bedroom - No fee,1,2200.0,1/10,buschwick
**WAY UNDERPRICED** 1 BED ON PROSPECT PARK! LAUNDRY IN BUILDING!!,1,1995.0,1/10,other
** 3 BED ^ONE TIME DEAL^ *LAUNDRY* GRAND ARMY PLAZA!!,3,4450.0,1/10,other
*MONSTER*! RENOVATED 2 BED  UNDERPRICED! LOCATION!!!!!,2,2850.0,1/10,crown heights
"**GUT RENO 3 BED 2 BATH, PRIVATE OUTDOOR SPACE!!",3,3750.0,1/10,other
**STUNNING 3 BED/ 1.5 BATH APT WITH PRIVATE PORCH IN BUSHWICK**,3,4000.0,1/10,buschwick
Beautiful 1 Bedroom/1 Bath  Apartmemt,1,2200.0,1/10,buschwick
"Spacious 2 Bed, 2 Bath in FIDI. River + Bridges Views! 1 Month Free!",2,5945.0,1/10,financial district
"Luxury 1 BR(800sf),$2118,Hardwd,W/D,Terr,Dwntwn",1,2118.0,1/10,other
"Let us help you find your next home! Check out this 2 bed, 2 bath!",2,2964.0,1/10,other
"Flatbush / PLG - Beautiful 1 Bedroom, Large, Laundry, Roof",1,2200.0,1/10,other
Stunning 2 bed 2 bath apt in Dumbo,2,7000.0,1/10,other
Asap move in 2 bed + office 1 bath apt in Williamsburg near Domino Park,2,4600.0,1/10,other
AMAZING 2 bed plus HUGE basment @ PRIME BUSHWICK!! **No fee**,2,3300.0,1/10,brooklyn
GORGEOUS 3 bed 3 bath @ GREENWOOD!! W/D in unit,3,3400.0,1/10,brooklyn
SPACIOUS 2 bed @ BUSHWICK with GYM/ BACKYARD/ WIFI!! No fee,2,2700.0,1/10,brooklyn
Steps to Pratt!! 4 Bed-2 Bth🔥,4,4765.0,1/10,other
[$2375} 1 BR Studio💎EIK + move in ready 🏬 👁 g&e included,1,2375.0,1/10,other
AWESOME 2-3 BEDROOM APARTMENT,3,2350.0,1/10,other
🟥Williamsburg🟩NEW LARGE 3BR/3BATH/Laundry in Apt. G/L/J/M/Z Train,3,4999.0,1/10,other
Remodeled 3 bedrooms,3,3150.0,1/10,other
Totally remodeled 2 bedrooms,2,2950.0,1/10,other
Little Neck House apt 3Br 2Ba for rent,3,2650.0,1/10,other
"*HUGE 3 BED 1 BATH IN FLATBUSH! SHARED ROOF, LAUNDRY, & BACKYARD!*",3,2750.0,1/10,other
*GORGEOUS 2 BED 1 BATH IN PLG W/ HUGE PRIVATE DECK! NO FEE!*,2,2300.0,1/10,other
LARGE 3 BED 2 BATH IN SWEET RIDGEWOOD LOCATION! LAUNDRY & ROOF! NO FEE,3,3000.0,1/10,other
*MASSIVE 4 BED 1.5 BATH DUPLEX IN BUSHWICK! PRIVATE OUTDOOR W NO FEE!*,4,3700.0,1/10,buschwick
Renovated Large 1 bedroom walk up 3 floor E 65th st,1,2695.0,1/10,other
CONVERTIBLE 2 BEDROOM IN FINANCIAL DISTRICT,2,3600.0,1/10,financial district
Large 3 Br on 2nd Floor Bell And Lirr,3,2600.0,1/10,other
Spacious 3 bed 1 bath furnished short term,3,3200.0,1/10,buschwick
The Perfect 1BR Apartment in Crown Heights,1,1850.0,1/10,crown heights
The right place for you! Beautiful 2 bed / 2 bath - prime location!,2,3064.0,1/10,other
1Br/1Ba With W/D in unit - Shared rooftop and backyard- YASSSS,1,2495.0,1/10,buschwick
BRAND NEW 3 BEDROOM 2 BATHROOM. HASA CITYFHEPS,3,3019.0,1/10,other
NO FEE + 6 Weeks Free Nicely Renovated 3BR w Washer & Dryer By Q Train,3,3100.0,1/10,other
"1Br/1Ba located in Bushwick,  W/D, Rooftop Brand New Renovation",1,2594.0,1/10,buschwick
Historic 1 Bedroom Apartment for rent,1,2600.0,1/10,other
"@ Renovated 3bed/2bath Apt w/i ""Laundry/ Terrace/ Backyard""+ Pets o.k.",3,2500.0,1/10,other
RIGHT NEXT TO MARIA HERNANDEZ PARK** 2 BEDROOM**NE FEE,2,2800.0,1/10,other
UNDER PRICE!  2 BEDROOM IN BUSHWICK NEXT TO L TRAIN,2,2700.0,1/10,buschwick
1 BED WITH HOME OFFICE  LUXURY 24 HOUR DOORMAN/ELEVATOR BUILDING! FREE,1,4800.0,1/10,financial district
MASSIVE 2 BEDROOM+BASEMENT+BACKYARD*NEXT TO IRVING PARK*NO FEE,2,3200.0,1/10,other
PRIME WILLIAMSBURG PRE WAR 2BR SUPER SUNNY AND QUIET AMAZING PRICE!,2,3299.0,1/10,brooklyn
Ocean Hill MASSIVE 3 Bedroom,3,2600.0,1/10,brooklyn
***Charming Sun Washed Chelsea 1 Bed Loft***Prime Location,1,3395.0,1/10,other
Renovated 2 bed Astoria,2,2350.0,1/10,other
Large 3 bed Astoria,3,3100.0,1/10,other
MASSIVE LIVE/ WORK FIDI 3 BED/ 2 BATH LOFT STUNNER - ELEV/ LNDRY BLDG!,3,7195.0,1/10,financial district
Gorgeous 3 bed/1 bath in Bushwick! Heat and hot water included!,3,2650.0,1/10,buschwick
Recently renovated spacious 2 bedroom apartment,2,2900.0,1/10,buschwick
Spacious 3br Duplex,3,3100.0,1/10,bed stuy
"2 Bed / 1 Bath in Bushwick, Brooklyn. All Pets Allowed.",2,2800.0,1/10,buschwick
Spacious & sunny 2 bed on a prime Bushwick block right by Maria Hernan,2,2600.0,1/10,buschwick
Gorgeous 2 bed / 1 bath apartment in one of Brooklyn,2,2750.0,1/10,bed stuy
Small but efficient true 1BR apartment in a great location.,1,2900.0,1/10,other
Brand New 2 bed 1.5 bath duplex(wood staircase) with in unit washer an,2,3150.0,1/10,crown heights
Don't sleep on this affordable 2 bedroom in Williamsburg.,2,2800.0,1/10,other
Beautifully renovated modern 2 bedroom apartment!,2,2530.0,1/10,buschwick
"1 Bed / 1 Bath in Bushwick, Brooklyn. All Pets Allowed.",1,2600.0,1/10,buschwick
RARE SUN LIT LOFTY EV TOWNHOUSE 3 BED/ 2 BATH DIGS + W/D IN UNIT!!!,3,6495.0,1/10,other
RARE LOFTY FLOOR THRU MIDTOWN EAST 2 BED + PRIVATE TERRACE_GREAT FIND!,2,3595.0,1/10,other
HUGE SUN-LIT GROUND FLR UES 1 BED + PRIVATE BACKYARD/ GARDEN - RARE!!!,1,3495.0,1/10,other
SUN LIT GV TRUE 1 BED OASIS___ELEV/ LNDRY BLDG - A STEAL!,1,3650.0,1/10,other
2 bedroom condo duplex in prospect heights,2,3600.0,1/10,brooklyn
Crown heights HUGE & MODERN 3 Bedroom with Balcony,3,3300.0,1/10,brooklyn
CROWN HEIGHTS Massive 3 bedroom,3,2600.0,1/10,brooklyn
Renovated 3bedroom apt in Yonkers Ny,3,2700.0,1/10,other
"$1,750 1  bedroom apt",1,1750.0,1/9,other
Best 3 bedroom with ac and heat + no fee!,3,2799.0,1/9,buschwick
Ocean Hill Massive & Bright 3 Bedroom,3,2600.0,1/9,brooklyn
Sundrenched corner 1br prime East Vil close to trains,1,3350.0,1/9,other
Completely renovated huge 2 Bedroom Tri-Level Duplex in Willowbrook,2,2195.0,1/9,other
25TH STREET AND 31TH AVE 3 BEDROOMS NEAR #7 TRAIN AND 30MIN TO N Y C,3,2600.0,1/9,other
3 BEDROOM APT.,3,2900.0,1/9,other
*** 1 BEDROOM APARTMENT FOR RENT IN PRIVATE HOUSE***,1,1450.0,1/9,other
